date,base_fee_gwei,eth_price_usd,standard_tx_cost_usd,complex_tx_cost_usd,daily_total_cost_usd
2022-06-21,28.776603167,1124.824585,0.6797412450156397,4.85529460725457,2730355.7507085833
2022-06-22,27.895765635,1051.421875,0.6159345823787576,4.39953273127684,2423546.6169638876
2022-06-23,33.47414823,1143.386719,0.8037518268364067,5.741084477402905,3132416.9793454264
2022-06-24,32.185153098,1226.844727,0.8292098926853492,5.922927804895352,3271235.1633991376
2022-06-25,28.660114238,1243.446899,0.7483839336587638,5.345599526134028,2936722.444821395
2022-06-26,28.830269042,1199.831665,0.7264208638482771,5.188720456059122,2833105.1334706964
2022-06-27,34.094024716,1193.680664,0.8546449392899731,6.104606709214093,3401026.4895520676
2022-06-28,36.588089031,1144.579224,0.8794372975656427,6.281694982611734,3433829.067264575
2022-06-29,38.294695047,1098.943848,0.883758110191671,6.312557929940508,3457612.5020263563
2022-06-30,39.932632077,1067.298828,0.8950210797094834,6.393007712210595,3700139.5185152516
2022-07-01,21.693904148,1059.767334,0.48280031022252745,3.448573644446625,2285402.8706205715
2022-07-02,11.912528671,1066.512817,0.26680215472053104,1.9057296765752216,1271565.5143621217
2022-07-03,13.400644521,1073.766968,0.3021725581677596,2.158375415483997,1453480.6157016377
2022-07-04,17.892492626,1151.059082,0.4325016388722819,3.0892974205162993,2048031.2082798064
2022-07-05,22.454452319,1134.541016,0.5349854401021581,3.821324572158272,2547428.8631916945
2022-07-06,24.218509175,1186.973999,0.6036815543906268,4.312011102790191,2876692.1055911006
2022-07-07,25.799551956,1237.593384,0.6705164510291071,4.789403221636479,3161702.2981273425
2022-07-08,21.804812372,1222.506226,0.5597868965121684,3.9984778322297743,2695039.940322688
2022-07-09,12.589700094,1216.978271,0.3217492205088978,2.2982087179206987,1516970.6581734747
2022-07-10,12.63404233,1168.401611,0.309994343648098,2.214245311772129,1479160.993298974
2022-07-11,19.571483929,1097.236572,0.45096550663939006,3.221182190281358,2151318.9527099556
2022-07-12,17.982524676,1038.19165,0.39205544625538524,2.800396044681323,1875173.527419339
2022-07-13,20.370736048,1113.587158,0.4763763913032699,3.402688509309071,2242738.4569030018
2022-07-14,21.859871755,1191.526245,0.5469788290767509,3.906991636262507,2632071.5302192196
2022-07-15,21.846763736,1233.12915,0.5657375051165147,4.0409821794036755,2670764.6619091425
2022-07-16,12.937494775,1352.626465,0.3674915542927486,2.6249396735196333,1742143.326042069
2022-07-17,13.646885928,1338.635742,0.3836323946745704,2.7402313905326454,1809760.8788845174
2022-07-18,21.843753337,1578.717896,0.7241876104875641,5.172768646339743,3436876.766614687
2022-07-19,23.133382952,1542.97522,0.7495789696438354,5.354135497455967,3567006.3800547244
2022-07-20,20.068090442,1520.200684,0.6406580211465475,4.576128722475339,3025223.287367062
2022-07-21,13.622733656,1576.749512,0.45107241152828353,3.2219457966305964,2148600.964936902
2022-07-22,11.209236271,1537.405151,0.36189588921804006,2.5849706372717147,1718381.3213893154
2022-07-23,8.298077026,1549.297485,0.2699799872010797,1.928428480007712,1281023.402615681
2022-07-24,7.359863635,1599.476685,0.24721053606819887,1.7657895433442776,1163550.1337062384
2022-07-25,10.70790892,1445.383423,0.3250177150071985,2.3215551071942753,1532291.6254061004
2022-07-26,18.055622501,1441.806763,0.5466870912744523,3.904907794817516,2559707.6871528225
2022-07-27,11.379073479,1636.232666,0.3909950464382354,2.79282176027311,1849886.8254425318
2022-07-28,14.896384701,1725.46814,0.5397679812579375,3.855485580413839,2550208.499315498
2022-07-29,11.392061995,1727.406982,0.41325327602033685,2.951809114430977,1949754.17547805
2022-07-30,5.935337743,1695.969482,0.21138918522730596,1.509922751623614,997568.6984228775
2022-07-31,5.787566938,1681.517334,0.20436977668657835,1.4597841191898455,962998.1415754124
2022-08-01,11.132540654,1635.195801,0.38228155836953454,2.730582559782389,1812144.6480689158
2022-08-02,9.924419046,1632.945435,0.34032673030004784,2.430905216428913,1611003.5540137393
2022-08-03,9.642356954,1618.874512,0.32780508407716774,2.3414648862654834,1531680.9203881416
2022-08-04,11.005133822,1608.205811,0.37166892343083385,2.654778024505956,1743700.7199692081
2022-08-05,10.7573267,1732.254639,0.3913230106655848,2.7951643618970343,1873869.353577042
2022-08-06,6.345932583,1691.658081,0.22543811084577622,1.610272220326973,1058197.4740985904
2022-08-07,6.050942075,1699.35083,0.2159361421860966,1.542401015614976,1026402.1901635653
2022-08-08,11.585461583,1775.516113,0.4319736480603387,3.085526057573848,2043190.0859681377
2022-08-09,13.120768951,1703.025024,0.4692449550111798,3.3517496786512844,2183753.0736741903
2022-08-10,17.305438596,1851.742676,0.6729496026773252,4.806782876266609,3158639.977042725
2022-08-11,18.668813525,1881.224121,0.7375246685873018,5.268033347052155,3419144.511162664
2022-08-12,13.031345992,1957.24646,0.535616672049421,3.825833371781578,2498525.882543684
2022-08-13,8.161457539,1981.336548,0.33958247624638754,2.4255891160456255,1592703.974426564
2022-08-14,7.370131867,1936.802002,0.29976420925520153,2.1411729232514394,1394317.2352980287
2022-08-15,14.870199414,1904.228149,0.5946412984130243,4.247437845807315,2738105.3115398576
2022-08-16,9.692534778,1878.139404,0.382282561315246,2.7305897236803287,1793605.460525198
2022-08-17,8.885823984,1832.999634,0.34204195431966883,2.443156816569063,1582419.8080275706
2022-08-18,8.711347111,1847.007813,0.3378884496912115,2.4134889263657966,1577275.7734625568
2022-08-19,13.826359291,1612.987305,0.46833658222578783,3.34526130161277,2153837.813041291
2022-08-20,7.03066807,1577.003784,0.2328351931591975,1.6631085225656965,1086665.105279498
2022-08-21,4.708884384,1619.31897,0.16012890202150726,1.1437778715821947,750213.7829501936
2022-08-22,10.375109079,1622.505859,0.3535071806372735,2.5250512902662394,1632962.2201781361
2022-08-23,10.234329295,1662.769897,0.3573640280219359,2.552600200156685,1668386.204177953
2022-08-24,9.138521359,1657.059204,0.3180044895065123,2.2714606393322305,1466024.2702372563
2022-08-25,8.73791058,1696.457031,0.31129328663349604,2.223523475953543,1421295.0237903278
2022-08-26,9.622587404,1507.782837,0.3046842148409553,2.1763158202925377,1400082.6402044238
2022-08-27,6.232283417,1491.39502,0.19519072547819005,1.3942194677013575,893458.158489122
2022-08-28,5.587969442,1430.547363,0.1678709539453313,1.1990782424666522,772156.8263197801
2022-08-29,11.754675801,1553.037354,0.3833644626653703,2.738317590466931,1783192.5253210305
2022-08-30,14.422053493,1523.838867,0.4615145987463168,3.2965328481879768,2109927.7816257114
2022-08-31,16.765976842,1553.684937,0.5470299591436308,3.9073568510259347,2513000.3147087423
2022-09-01,14.752793734,1586.176758,0.49141130926521553,3.510080780465825,2261541.159346065
2022-09-02,10.806570868,1577.220459,0.35793123795750276,2.556651699696448,1655529.6920938273
2022-09-03,5.92034013,1556.872681,0.19356153202312476,1.3825823715937482,883776.0540945655
2022-09-04,5.817374886,1577.641602,0.19273238532625575,1.376659895187541,891242.4864411723
2022-09-05,7.759892987,1617.183228,0.2635325445826757,1.8823753184476835,1197726.1224945462
2022-09-06,11.367280696,1561.748535,0.37280951345214736,2.662925096086767,1716673.1961923502
2022-09-07,15.572172386,1629.906372,0.5330048429543007,3.807177449673576,2432796.978939482
2022-09-08,15.191855068,1635.347656,0.521723256090656,3.726594686361828,2416926.690808239
2022-09-09,17.18653786,1719.085449,0.6204476702300856,4.43176907307204,2766508.2403222276
2022-09-10,8.461787924,1776.203735,0.3156270456231206,2.2544788973080045,1402746.92341668
2022-09-11,6.661200869,1761.800049,0.2464497843654639,1.7603556026104563,1099900.8458234607
2022-09-12,11.790824372,1713.765259,0.4243408088577859,3.031005777555614,1887746.2755697905
2022-09-13,10.9938988,1580.787964,0.36495948090995495,2.606853435071107,1628021.8257363853
2022-09-14,10.199358043,1634.755005,0.35014248378020635,2.501017741287188,1521655.3283700638
2022-09-15,10.986137229,1471.693481,0.33953275736710475,2.425233981193606,1666420.8696855297
2022-09-16,6.743590123,1432.447754,0.20285665103734662,1.44897607883819,1047644.3038053795
2022-09-17,4.46099456,1469.741699,0.1376867042007273,0.9834764585766236,715319.4207145001
2022-09-18,4.307997697,1335.329102,0.12080448861921463,0.8628892044229617,627669.7146441228
2022-09-19,6.932383907,1377.541382,0.20054255986387015,1.4324468561705008,1041039.1191092185
2022-09-20,7.479398816,1324.388184,0.20801817572201378,1.4858441123000985,1082231.6276695267
2022-09-21,7.344755525,1252.607788,0.19320205740299162,1.3800146957356543,993979.7468209078
2022-09-22,7.026721903,1327.680176,0.19591402683044,1.3993859059317142,1019755.2594597836
2022-09-23,5.899035606,1328.259521,0.1645444543761376,1.1753175312581257,858186.6709589289
2022-09-24,4.323041785,1317.993286,0.11965254100227656,0.8546610071591182,624315.359642532
2022-09-25,4.890044628,1294.216797,0.13290433580838154,0.9493166843455825,693505.4590885381
2022-09-26,5.945829043,1335.32019,0.16673129691553182,1.1909378351109416,868167.7220981676
2022-09-27,11.233562318,1330.127686,0.31378351728314086,2.2413108377367204,1633135.5903809594
2022-09-28,11.473635976,1337.410889,0.3222442795052154,2.3017448536086818,1680945.4521279866
2022-09-29,9.950917527,1335.652344,0.2791102927176529,1.9936449479832352,1455244.2699503482
2022-09-30,11.704864652,1327.978638,0.32642001458928344,2.3315715327805955,1702691.560893722
2022-10-01,6.589398311,1311.644409,0.18150189651924106,1.296442117994579,943023.2421618525
2022-10-02,4.160606635,1276.093506,0.11149578526682426,0.7963984661916018,582538.7117091361
2022-10-03,10.564324278,1323.439209,0.2936060602880121,2.0971861449143723,1530843.486060157
2022-10-04,10.913125224,1362.126587,0.3121662183122853,2.2297587022306096,1620849.9198128458
2022-10-05,8.895694718,1352.837158,0.25272295357542934,1.8051639541102098,1315961.769791657
2022-10-06,8.016661317,1351.709473,0.22756013792445265,1.625429556603233,1185662.6475620149
2022-10-07,5.926537485,1332.516968,0.16584144696526146,1.1845817640375818,863451.075316757
2022-10-08,7.170036968,1315.500488,0.19807592973802285,1.414828069557306,1036367.0855242118
2022-10-09,25.909933263,1322.604248,0.7196403437798464,5.140288169856046,3761730.258890766
2022-10-10,32.737888836,1291.337646,0.8877890343942882,6.341350245673488,4640857.049839106
2022-10-11,24.849964776,1279.575684,0.6677456241881482,4.769611601343916,3486446.875238762
2022-10-12,17.179575277,1294.906372,0.4671647713832602,3.3368912241661444,2440915.678906941
2022-10-13,15.937238748,1288.123901,0.4311119010920844,3.0793707220863173,2247757.022887311
2022-10-14,14.849561614,1297.422119,0.40458914360459575,2.8899224543185413,2112543.448525449
2022-10-15,14.786496091,1274.871704,0.3958685948221727,2.827632820158376,2074717.4797993796
2022-10-16,12.515518296,1306.296631,0.3433285670909569,2.452346907792549,1793060.0257596597
2022-10-17,14.397866984,1331.713623,0.4026505476994292,2.8760753407102086,2097935.324003347
2022-10-18,17.705024192,1310.447021,0.48723142039192596,3.4802244313709,2542701.5801124456
2022-10-19,18.689532599,1285.744263,0.5046291456636304,3.6044938975973597,2626364.0037470097
2022-10-20,22.251705893,1283.200928,0.5996216026810941,4.2830114477221,3124919.827604385
2022-10-21,23.149959783,1299.946411,0.6319678498288089,4.514056070205778,3294466.1716120187
2022-10-22,16.343896075,1314.299194,0.4510961582020375,3.2221154157288394,2352850.776374125
2022-10-23,11.545712556,1363.447021,0.3305813151858104,2.3612951084700744,1722072.6154411996
2022-10-24,12.585270191,1344.998535,0.35547056935895754,2.5390754954211254,1841985.6997751303
2022-10-25,13.0122454,1461.665405,0.3994105277935581,2.852932341382558,2075519.3476001585
2022-10-26,13.166878335,1566.56665,0.43316264216858913,3.094018872632779,2251974.9388643685
2022-10-27,12.558903272,1514.374878,0.3993966398173248,2.85283314155232,2077062.4538248756
2022-10-28,11.790963997,1555.477905,0.38515226349566367,2.7510875963975976,1998168.9754029736
2022-10-29,9.452064368,1619.698486,0.32149938127490707,2.296424151963622,1668290.3311490824
2022-10-30,7.103230687,1590.783325,0.23729371954066578,1.6949551395761842,1234247.5498132028
2022-10-31,15.807662773,1572.714478,0.5220797422352134,3.7291410159658094,2712869.819255314
2022-11-01,10.70071364,1579.70459,0.3549832955210558,2.5355949680075414,1829303.9092182168
2022-11-02,10.902135757,1519.711792,0.3479301896258527,2.485215640184662,1802495.6809517846
2022-11-03,15.679449755,1531.541748,0.5042883695944683,3.602059782817631,2608407.8345582136
2022-11-04,14.5411466,1645.093384,0.502352425416116,3.588231610115114,2600127.487031625
2022-11-05,11.345862402,1627.968018,0.38788472366877785,2.770605169062699,2010432.2653360246
2022-11-06,10.244521786,1572.234741,0.3382426541944919,2.416018958532085,1754343.336015165
2022-11-07,12.449007419,1568.591309,0.4100755017055183,2.929110726467988,2122179.968129188
2022-11-08,18.207790982,1332.835571,0.5096278212929951,3.6401987235213933,2635105.9904118357
2022-11-09,29.20501059,1100.1698,0.6747398838557618,4.819570598969727,3479728.031807846
2022-11-10,25.147935445,1299.4646,0.6862558893511177,4.901827781079412,3541743.0141443936
2022-11-11,16.688807299,1287.221069,0.4511258718068294,3.2223276557630673,2327375.4823090336
2022-11-12,13.430036298,1255.268311,0.3540242785896422,2.528744847068873,1834487.551776355
2022-11-13,12.679299572,1221.819214,0.3253280485797631,2.3237717755697367,1685883.8699128432
2022-11-14,16.249997658,1241.604248,0.4236973885654199,3.026409918324428,2192063.788609045
2022-11-15,15.095702448,1251.736206,0.3968125834924531,2.834375596374665,2044927.6007798347
2022-11-16,13.415633843,1215.602539,0.3424696497987476,2.446211784276769,1769056.8389974996
2022-11-17,12.923439131,1200.808594,0.32589011222335457,2.327786515881104,1684347.3966522596
2022-11-18,11.882737613,1212.300293,0.3025143720875224,2.160816943482303,1566301.1784203132
2022-11-19,11.015316525,1218.426758,0.28184848443989113,2.0132034602849367,1462916.05858154
2022-11-20,10.928337766,1142.466675,0.2621904959267779,1.8727892566198419,1358269.1997016624
2022-11-21,10.496217594,1108.353027,0.24430380538957172,1.7450271813540839,1263834.4571153577
2022-11-22,11.344994232,1135.173462,0.27044926395289887,1.9317804568064205,1397074.5190671082
2022-11-23,11.828970993,1183.199585,0.29391670496778743,2.0994050354841955,1516362.007636016
2022-11-24,10.937367713,1203.983154,0.27653653598666567,1.975260971333326,1436272.583534592
2022-11-25,10.053417666,1198.925903,0.25311935992234924,1.8079954280167803,1313291.5597786985
2022-11-26,9.498677695,1205.897949,0.2405431549628635,1.718165392591882,1247990.6421997345
2022-11-27,9.277184403,1195.126953,0.23283567568750677,1.663111969196477,1208446.182157841
2022-11-28,10.316488182,1170.086182,0.2534947856390145,1.8106770402786752,1314520.8422099457
2022-11-29,10.268015015,1216.901245,0.26239836536407607,1.874274038314829,1355592.0115937386
2022-11-30,10.883669102,1295.688599,0.29613876538574935,2.1152768956124954,1528518.4233219593
2022-12-01,10.958421978,1276.273926,0.29370491305316165,2.0978922360940118,1521390.9331842386
2022-12-02,10.784601605,1294.303345,0.29312946456872124,2.0937818897765803,1518590.7744966329
2022-12-03,10.813669137,1243.334839,0.2823452430844745,2.016751736317675,1463734.849947449
2022-12-04,10.747763607,1280.256592,0.2889577993495084,2.063984281067917,1498508.5997176932
2022-12-05,11.669270475,1259.676758,0.3086896848036355,2.2049263200259683,1595154.1727716164
2022-12-06,12.713563708,1271.653809,0.3395122860200896,2.4250877572863545,1759603.0160165802
2022-12-07,13.558754878,1232.4375,0.3509166772640576,2.506547694743269,1797019.2546670937
2022-12-08,13.40420075,1281.116333,0.3606191507443528,2.5758510767453773,1870744.7400278826
2022-12-09,17.812151437,1264.28479,0.4729122749184906,3.377944820846361,2439582.582910056
2022-12-10,13.616854195,1266.384155,0.36212753626335886,2.586625259023992,1877817.1769898927
2022-12-11,13.111599891,1263.86853,0.3479981080839129,2.485700772027949,1806018.9028580335
2022-12-12,14.204338863,1274.619019,0.3802075298091133,2.7157680700650952,1966680.1577012215
2022-12-13,14.315548471,1320.549194,0.39699210589598666,2.835657899257047,2046600.3088354887
2022-12-14,13.407202283,1309.328735,0.3686431393068796,2.6331652807634254,1906238.0327929673
2022-12-15,13.358137909,1266.353882,0.35523872574442383,2.537419469603027,1835281.0911497325
2022-12-16,15.214499922,1168.259399,0.3732641332341866,2.6661723802441903,1926266.908630809
2022-12-17,12.710261324,1188.149536,0.3171355129855362,2.2652536641824015,1639627.4156635185
2022-12-18,12.575779951,1184.71521,0.3128730734968179,2.234807667834413,1621096.5242273188
2022-12-19,12.245448388,1167.609863,0.30025603260841127,2.1446859472029374,1554188.96114433
2022-12-20,12.830061098,1217.703613,0.3280874468349522,2.343481763106802,1694918.8938144362
2022-12-21,12.468129545,1213.599976,0.3177577560481147,2.2696982574865334,1642706.8564714924
2022-12-22,12.308802662,1218.182129,0.3148816320769566,2.249154514835404,1633060.3628971472
2022-12-23,11.754115867,1220.159424,0.3011798001640676,2.151284286886197,1561565.0471613843
2022-12-24,10.616320257,1221.14856,0.27224618808102197,1.944615629150157,1413839.7115196816
2022-12-25,10.184938113,1218.962036,0.260716110873886,1.8622579348134718,1356847.176728199
2022-12-26,10.390360281,1226.974365,0.2677228198659251,1.9123058561851796,1387986.3264479332
2022-12-27,12.833847712,1212.791626,0.3268604437239301,2.334717455170929,1691217.1438864288
2022-12-28,13.564463199,1189.986084,0.33897197131854256,2.421228366561018,1756870.4255543936
2022-12-29,14.601564383,1201.595337,0.36844860518587974,2.6317757513277122,1907172.8601310772
2022-12-30,14.849751934,1199.232788,0.3739744976713035,2.671246411937882,1937652.4626639073
2022-12-31,15.043480608,1196.77124,0.3780757037641944,2.7005407411728175,1961939.4391013805
2023-01-01,13.321724592,1200.964844,0.33597738082528716,2.3998384344663366,1750551.9794099212
2023-01-02,14.108750578,1214.656616,0.359883031894292,2.5705930849592287,1865813.604818947
2023-01-03,15.583161295,1214.778809,0.39753197648629496,2.83951411775925,2059614.1894664117
2023-01-04,16.374588184,1256.526611,0.43207722174460544,3.0862658696043246,2236366.5222797096
2023-01-05,18.564945591,1250.438599,0.48750081566174663,3.48214868329819,2515046.891751238
2023-01-06,16.772980097,1269.379028,0.4471166526160573,3.193690375828981,2310255.217248034
2023-01-07,14.015746802,1264.270386,0.37211356600829887,2.657954042916421,1928759.3781626793
2023-01-08,14.452680149,1287.359497,0.390721695985289,2.790869257037779,2026820.3152964637
2023-01-09,18.037937054,1321.53894,0.5005945604967275,3.5756754321194824,2586101.229479475
2023-01-10,18.014527789,1336.58606,0.5056373011254605,3.6116950080390033,2613590.6153650703
2023-01-11,18.95242559,1387.932739,0.5523985311562702,3.945703793973359,2849899.0824369635
2023-01-12,18.485670296,1417.938477,0.550442406902522,3.9317314778751564,2838661.2344508776
2023-01-13,17.6884822,1451.614868,0.5392141388313403,3.851529563081002,2783763.5165354097
2023-01-14,18.511125708,1550.706909,0.6028119411040255,4.305799579314468,3114868.0629458902
2023-01-15,15.294965811,1552.479492,0.49864753580079163,3.561768112862797,2571524.990815621
2023-01-16,16.759121001,1576.833496,0.5549532105157708,3.9639515036840773,2864422.5909904484
2023-01-17,19.199897389,1567.846069,0.6321521565774872,4.515372546982052,3267130.3569670958
2023-01-18,18.912527716,1515.506958,0.6019034142862827,4.299310102044878,3107622.0876456434
2023-01-19,16.627872591,1552.556519,0.5421299517534278,3.8723567982387705,2798502.447961664
2023-01-20,15.717854932,1659.75415,0.5478432740021842,3.913166242872745,2835190.8450190644
2023-01-21,15.533454964,1627.118164,0.5307701011536077,3.791215008240055,2743462.36046986
2023-01-22,14.409539163,1628.38208,0.49274894243583545,3.5196353031131102,2555059.8218321563
2023-01-23,14.457304449,1628.251099,0.49434255901089863,3.531018278649276,2561936.2500461806
2023-01-24,15.462890267,1556.604248,0.5054616141953712,3.6104401013955085,2614683.1410753746
2023-01-25,16.072742555,1611.71106,0.5439969557489494,3.8856925410639236,2811767.2457976704
2023-01-26,16.106859634,1603.105957,0.542241055184393,3.8731503941742362,2801560.423184691
2023-01-27,15.977556275,1598.156494,0.5362273417019757,3.8301952978712555,2768036.8290546387
2023-01-28,14.134596501,1572.435059,0.4667404367428137,3.3338602624486686,2420322.5275397627
2023-01-29,16.103368828,1646.15564,0.5566816798034602,3.976297712881858,2880906.6231552237
2023-01-30,16.322003019,1567.326538,0.5372200781848913,3.837286272749223,2776139.5521056424
2023-01-31,16.890109005,1586.5354,0.5627318727721168,4.019513376943692,2907632.425855785
2023-02-01,17.701545994,1641.792725,0.6103076581182441,4.359340415130314,3149256.5160242883
2023-02-02,24.616459592,1643.241577,0.849466587482412,6.067618482017228,4369944.5532474285
2023-02-03,26.299249081,1664.745605,0.9194127457702959,6.567233898359257,4735514.945029466
2023-02-04,21.430311622,1667.059204,0.7502375629149086,5.35883973510649,3869052.261024314
2023-02-05,17.7304667,1631.645874,0.6075266995381373,4.33947642527241,3138019.82132386
2023-02-06,18.786206127,1616.24707,0.6376261627927757,4.554472591376969,3294940.0595485955
2023-02-07,25.976115501,1672.00354,0.9120752985355383,6.51482356096813,4694614.651049512
2023-02-08,30.43674313,1650.716797,1.0550913057439726,7.536366469599804,5419560.583032437
2023-02-09,28.438753089,1546.438232,0.9235542759919917,6.596816257085655,4760467.949377046
2023-02-10,22.608932929,1514.869141,0.7192410709066976,5.137436220762126,3712361.061511847
2023-02-11,16.382979842,1539.926758,0.5298003697238787,3.784288355170562,2737685.5607627723
2023-02-12,15.233873094,1515.033691,0.48467645061839665,3.461974647274262,2505744.5659561004
2023-02-13,20.827312196,1507.165894,0.6591945067155303,4.708532190825216,3401111.414625221
2023-02-14,17.808768702,1556.875122,0.5822466078575167,4.1589043418394045,3004369.358813192
2023-02-15,35.942100186,1673.745972,1.263316853642297,9.023691811730693,6496883.950984082
2023-02-16,36.756191773,1640.067627,1.2659354445927216,9.042396032805154,6517751.235276993
2023-02-17,27.359957806,1694.783325,0.9737532055085601,6.955380039346858,4972924.7129135905
2023-02-18,23.695220145,1691.819458,0.8418487245609961,6.0132051754356866,4312371.5254325215
2023-02-19,21.499867222,1681.436157,0.7591637364731689,5.422598117665492,3893909.3432814213
2023-02-20,25.540087398,1702.675171,0.9132159262326365,6.522970901661689,4692178.731768374
2023-02-21,27.877448331,1658.036377,0.9706582920454546,6.93327351461039,4976370.840093205
2023-02-22,29.90084554,1643.231689,1.0318143553036687,7.370102537883347,5280622.016552555
2023-02-23,32.990776154,1651.073853,1.1438743658589514,8.170531184706796,5863926.411190513
2023-02-24,27.958349431,1608.373169,0.9443166405612832,6.745118861152023,4824091.629348157
2023-02-25,20.659885381,1594.914917,0.6919659469310097,4.942613906650069,3553066.8179321126
2023-02-26,19.426088414,1640.817139,0.6693678350818311,4.781198822013079,3442703.813715246
2023-02-27,20.676785663,1634.326416,0.7096449571472304,5.068892551051647,3650680.7300857287
2023-02-28,20.367957642,1605.895142,0.6868848888247411,4.906320634462436,3517721.7297271015
2023-03-01,25.291462847,1663.433716,0.8834841125598841,6.310600803999172,4532920.557914732
2023-03-02,23.43992152,1647.319336,0.8108737550385887,5.791955393132777,4147110.766044882
2023-03-03,24.37426974,1569.167603,0.803193602878616,5.737097163418685,4107509.608666201
2023-03-04,20.942446989,1566.92395,0.6891196569320592,4.9222832638004235,3531006.842069331
2023-03-05,22.719750744,1564.46875,0.7464311409823223,5.331651007016587,3830356.2360078534
2023-03-06,32.37048915,1567.398682,1.0654867026175112,7.610619304410795,5456743.874244588
2023-03-07,28.58952353,1561.933105,0.9377533884113527,6.698238488652519,4803179.487994045
2023-03-08,28.393147091,1534.088257,0.914709464163113,6.533639029736522,4680426.6888902895
2023-03-09,30.228038311,1438.660767,0.9132457484095816,6.523183917211297,4673412.901721435
2023-03-10,29.82461397,1429.158081,0.8951058494265508,6.393613210189649,4564731.87086529
2023-03-11,58.404728337,1482.616699,1.8184283361928886,12.988773829949203,9300533.731171373
2023-03-12,19.696935036,1590.292969,0.6578018432706119,4.698584594790085,3370069.156466157
2023-03-13,22.913863225,1680.30896,0.808549763388822,5.7753554527772994,4143780.121265383
2023-03-14,24.345921628,1703.50708,0.8709424471108856,6.221017479363469,4466354.201417002
2023-03-15,23.987257362,1656.180542,0.8342718068767038,5.959084334833598,4265546.903157555
2023-03-16,22.485765476,1677.215454,0.7919829403787042,5.657021002705029,4062476.4447387387
2023-03-17,21.473863062,1792.485107,0.8083231742962408,5.773736959258862,4141856.525328958
2023-03-18,15.744678873,1761.659668,0.5824720808796916,4.16051486342637,2988206.1697861417
2023-03-19,14.357604784,1785.576538,0.5383686471279261,3.8454903366280435,2764063.800156866
2023-03-20,17.238930474,1735.321289,0.6282167440735842,4.487262457668459,3226918.4730657614
2023-03-21,14.951598092,1806.760742,0.5672931697185418,4.052094069418156,2907653.5334777143
2023-03-22,15.424379811,1737.717041,0.5628673605330523,4.020481146664659,2886739.468802796
2023-03-23,17.931737949,1816.405151,0.6839973247158613,4.885695176541867,3499392.633154597
2023-03-24,19.455690966,1752.0448,0.7158320859351327,5.113086328108091,3668332.399038157
2023-03-25,15.392567191,1743.764771,0.5636613444612408,4.026152460437435,2890049.328976667
2023-03-26,15.683779599,1775.676758,0.584835781142316,4.177398436730829,2998359.560881463
2023-03-27,20.583241796,1715.460815,0.7415046396808727,5.296461712006233,3797460.507586008
2023-03-28,25.31850907,1772.785645,0.9425700780740642,6.732643414814745,4824397.404935694
2023-03-29,26.557954493,1793.001831,0.9999876817048372,7.142769155034552,5117244.751825559
2023-03-30,29.943235179,1792.737183,1.1272873727788462,8.052052662706044,5772429.818524689
2023-03-31,24.505695,1822.022095,0.9376482726099515,6.697487661499654,4808817.3375229025
2023-04-01,20.380797032,1813.860596,0.7763264176797896,5.545188697712782,3975139.3214754877
2023-04-02,18.909343901,1795.70813,0.713068914095824,5.093349386398742,3654513.821208971
2023-04-03,21.815872935,1810.297119,0.829357450376712,5.9239817884050865,4227268.137176532
2023-04-04,25.209384861,1871.005127,0.9905046547923908,7.075033248517077,5008040.816623424
2023-04-05,33.16143489,1909.114014,1.3294881615297984,9.496344010927134,6733309.43652159
2023-04-06,27.882599102,1872.922607,1.0966609542011279,7.8332925300080545,5523859.135642816
2023-04-07,22.012122891,1865.636108,0.8623988368628419,6.159991691877441,4388393.380043522
2023-04-08,20.163091109,1849.498169,0.7831236018369893,5.593740013121352,3994711.79251081
2023-04-09,20.123858559,1859.387817,0.7857792061483513,5.612708615345367,3999755.863167259
2023-04-10,21.289087087,1911.20752,0.8544451300267952,6.103179500191394,4354944.021120494
2023-04-11,22.43813455,1892.189697,0.8916013473236044,6.36858105231146,4533758.0991948135
2023-04-12,21.678520902,1920.682129,0.8743885012721115,6.245632151943654,4419313.729767666
2023-04-13,29.586566412,2012.634644,1.2504859197137574,8.932042283669697,5861601.462717401
2023-04-14,27.317582185,2101.635498,1.2056436092300966,8.611740065929261,6073542.56722821
2023-04-15,23.66645605,2092.466797,1.03994674323298,7.428191023092716,5271923.173274459
2023-04-16,24.265425858,2120.005859,1.080299744791892,7.7164267485135145,5516229.0012145825
2023-04-17,30.317125605,2076.24292,1.3218600652347712,9.441857608819795,6723131.867337572
2023-04-18,44.052203884,2104.537354,1.9468996805979397,13.906426289985282,9888811.563040575
2023-04-19,68.599191261,1936.403442,2.789549911600551,19.925356511432508,14192578.84841903
2023-04-20,58.885787308,1943.097656,2.4028375410876763,17.1631252934834,12126989.077083275
2023-04-21,38.017901671,1849.999878,1.476995382516486,10.549967017974899,7543165.318773067
2023-04-22,33.778181979,1874.228638,1.3294687560969638,9.496205400692599,6864082.442137941
2023-04-23,39.351141751,1862.062012,1.5387595898506494,10.991139927504639,7919911.679737516
2023-04-24,39.570040307,1842.757446,1.531277714699132,10.937697962136657,7876226.1124647595
2023-04-25,36.057023449,1866.753662,1.413501191849053,10.096437084636094,7260917.687401795
2023-04-26,36.608411587,1866.564209,1.4349709671493367,10.249792622495264,7374928.737574272
2023-04-27,35.010278093,1908.786377,1.4033699794568986,10.02407128183499,7209024.339765205
